formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms,jumlah_submit_t2,jumlah_ms_t2,is_periode_daftar
ef58c538-a287-4e7e-98c0-14810022c854,Badan Nasional Penanggulangan Bencana,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,BADAN NASIONAL PENANGGULANGAN BENCANA | SEKRETARIAT UTAMA | BIRO SUMBER DAYA MANUSIA DAN UMUM | BAGIAN RUMAH TANGGA DAN PERLENGKAPAN,2,1,5893500,8286200,244,0,0,0
1ea03a80-fee7-4e74-ac10-a3c674419e7e,Badan Nasional Penanggulangan Terorisme,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Badan Nasional Penanggulangan Terorisme | Deputi Bidang Penindakan dan Pembinaan Kemampuan | Direktorat Penindakan | Sub Direktorat Teknologi Intelijen,1,0,6000000,8000000,1,0,0,0
05df9f1e-e7aa-4923-b6ae-4d2e09d68cf5,Badan Nasional Penanggulangan Terorisme,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Badan Nasional Penanggulangan Terorisme | Deputi Bidang Kerjasama Internasional | Direktorat Kerjasama Regional dan Multilateral | Sub Direktorat Kerjasama Multilateral,1,0,6000000,8000000,0,0,0,0
2f7f6ca2-951f-453e-8597-04083fd07cd9,Badan Nasional Penanggulangan Terorisme,CPNS,PENYANDANG DISABILITAS,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Badan Nasional Penanggulangan Terorisme | Sekretariat Utama | Biro Umum | Bagian Tata Usaha dan Rumah Tangga | Subbagian Rumah Tangga dan Layanan Pengadaan,1,1,6000000,8000000,0,0,0,0
442f0dbd-1a98-4055-85a1-34792cfa8320,Badan Nasional Penanggulangan Terorisme,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Badan Nasional Penanggulangan Terorisme | Sekretariat Utama | Biro Umum,1,0,6000000,8000000,1,0,0,0
a42b5517-83f0-4e1b-aa3b-db7330121a56,Badan Nasional Penanggulangan Terorisme,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Badan Nasional Penanggulangan Terorisme | Deputi Bidang Kerjasama Internasional | Direktorat Kerjasama Regional dan Multilateral | Sub Direktorat Kerjasama Regional,1,0,6000000,8000000,1,0,0,0
f0ffd750-ed7e-489e-852d-ea98ceda85ef,Badan Nasional Penanggulangan Terorisme,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,"Badan Nasional Penanggulangan Terorisme | Deputi Bidang Pencegahan, Perlindungan dan Deradikalisasi | Direktorat Deradikalisasi",1,0,6000000,8000000,1,0,0,0
c2d7d06e-d235-4e2f-a806-3caef490fd9b,Badan Nasional Penanggulangan Terorisme,CPNS,UMUM,AUDITOR AHLI PERTAMA,Badan Nasional Penanggulangan Terorisme | Inspektorat,1,0,6000000,8000000,3,0,0,0
8a018692915486670191554179d0724a,Badan Nasional Penanggulangan Terorisme,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Nasional Penanggulangan Terorisme | Deputi Bidang Penindakan dan Pembinaan Kemampuan | Direktorat Penegakan Hukum,3,0,5500000,7500000,12,0,0,0
8a0186929154866701915581baf43677,Badan Nasional Penanggulangan Terorisme,CPNS,PUTRA/PUTRI KALIMANTAN,FASILITATOR PEMERINTAHAN,Badan Nasional Penanggulangan Terorisme | Deputi Bidang Penindakan dan Pembinaan Kemampuan | Direktorat Pembinaan Kemampuan | Sub Direktorat Pelatihan,2,0,5500000,7500000,3,0,0,0
