formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms,jumlah_submit_t2,jumlah_ms_t2,is_periode_daftar,rasio_pelamar
8e9c34b3-e27d-41b9-ae07-04ff0c57a1dd,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS MADUREJO,1,1,2700000,2900000,3,0,0,0,3.0
9a9fc91a-3ee8-4969-a2e1-ceb9aa4a0253,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS RUNTU,1,1,2700000,2900000,1,0,0,0,1.0
a8187c4d-8773-4541-9270-5ed5705a6ebc,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS MENDAWAI,1,1,2700000,2900000,2,0,0,0,2.0
af36bdd7-d38a-4b93-a2ee-ca805b180b92,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS TELUK BOGAM,1,1,2700000,2900000,3,0,0,0,3.0
baf36cc7-191f-4528-88db-7533f3a1811d,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS SAMBI,1,1,2700000,2900000,2,0,0,0,2.0
cc886551-f7ad-4d12-bbc1-290e44e7b4bd,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS KARANG MULYA,1,1,2700000,2900000,1,0,0,0,1.0
d7adde29-1d85-4411-8c65-67ffceb70b78,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS SUNGAI RANGIT,1,1,2700000,2900000,2,0,0,0,2.0
f34cc94b-f0da-4b35-86ff-7ea85ebf277e,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS SEMANGGANG,1,1,2700000,2900000,2,0,0,0,2.0
fe453931-70a6-4be5-89e7-fef81dc95523,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS IPUH BANGUN JAYA,1,1,2700000,2900000,1,0,0,0,1.0
25d45e75-fab1-4bd0-945c-9997cc95b619,Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Kabupaten Kotawaringin Timur | RSUD PARENGGEAN | SUB BAGIAN TATA USAHA,1,0,2785700,3790378,18,0,0,0,18.0
266c11da-a314-44c2-9aa5-b795c16e5d2f,Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,"Pemerintah Kabupaten Kotawaringin Timur | RSUD dr. MURJANI | WAKIL DIREKTUR UMUM, ANGGARAN DAN KEUANGAN | BAGIAN ANGGARAN DAN BARANG MILIK DAERAH | SUB BAGIAN BARANG MILIK DAERAH",1,0,2785700,3790378,20,0,0,0,20.0
bca8d8c9-4169-4b0b-ab00-0a919db18c51,Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,"Pemerintah Kabupaten Kotawaringin Timur | RSUD dr. MURJANI | WAKIL DIREKTUR UMUM, ANGGARAN DAN KEUANGAN | BAGIAN KEUANGAN | SUB BAGIAN AKUNTANSI",1,0,2785700,3790378,7,0,0,0,7.0
d5173608-8d17-44a5-a6ad-cc6786d9dd07,Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,"Pemerintah Kabupaten Kotawaringin Timur | RSUD dr. MURJANI | WAKIL DIREKTUR UMUM, ANGGARAN DAN KEUANGAN | BAGIAN UMUM | SUB BAGIAN TATA USAHA",1,0,2785700,3790378,45,0,0,0,45.0
eb0a11e4-d887-4330-9800-ad64420fb416,Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Kabupaten Kotawaringin Timur | RSUD PARENGGEAN | SEKSI PELAYANAN PENUNJANG,1,0,2785700,3790378,16,0,0,0,16.0
f554dd9c-98ef-427c-b70e-19989951d4a9,Pemerintah Kab. Kuantan Singingi,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KUANTAN SINGINGI | DINAS KESEHATAN | BIDANG KESEHATAN MASYARAKAT,1,0,3203600,5261500,45,0,0,0,45.0
0840de6c-9c2a-4f7c-8e00-a080eb872a41,Pemerintah Kab. Kupang,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS KESEHATAN | UPTD PUSKESMAS | UPTD PUSKESMAS OEMASI KECAMATAN NEKAMESE | SUB BAGIAN TATA USAHA UPTD PUSKESMAS OEMASI KEC. NEKAMESE,1,1,2000000,4000000,0,0,0,0,0.0
33168b83-71ec-4f34-9e4e-a1741397913e,Pemerintah Kab. Kupang,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS KESEHATAN | UPTD PUSKESMAS | UPTD PUSKESMAS BATAKTE KECAMATAN KUPANG BARAT | SUB BAGIAN TATA USAHA UPTD PUSKESMAS BATAKTE KEC. KUPANG BARAT,1,1,2000000,4000000,0,0,0,0,0.0
3b2b9874-4f7e-44c5-8c44-ed32ee0546b9,Pemerintah Kab. Kupang,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS KESEHATAN | UPTD PUSKESMAS | UPTD PUSKESMAS FATUKANUTU KECAMATAN AMABI OEFETO | SUB BAGIAN TATA USAHA UPTD PUSKESMAS FATUKANUTU KEC. AMABI OEFETO,1,1,2000000,4000000,0,0,0,0,0.0
5d15171d-b3eb-4fef-863e-b1d9bbe0c9f8,Pemerintah Kab. Kupang,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS KESEHATAN | UPTD PUSKESMAS | UPTD PUSKESMAS AKLE KECAMATAN SEMAU SELATAN | SUB BAGIAN TATA USAHA UPTD PUSKESMAS AKLE KEC. SEMAU SELATAN,1,0,2000000,4000000,0,0,0,0,0.0
6f3aefce-1798-4e18-98f9-df48ac1b3dc2,Pemerintah Kab. Kupang,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS KESEHATAN | UPTD PUSKESMAS | UPTD PUSKESMAS OELBITENO KECAMATAN FATULEU TENGAH | SUB BAGIAN TATA USAHA UPTD PUSKESMAS OELBITENO KEC. FATULEU TENGAH,1,1,2000000,4000000,0,0,0,0,0.0
7472c3e7-4a48-4da5-b1c8-f833d7d89ac4,Pemerintah Kab. Kupang,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS KESEHATAN | UPTD PUSKESMAS | UPTD PUSKESMAS SULAMU KECAMATAN SULAMU | SUB BAGIAN TATA USAHA UPTD PUSKESMAS SULAMU KEC.SULAMU,1,1,2000000,4000000,0,0,0,0,0.0
99f272f4-45da-46f9-aa41-9ad3a379b978,Pemerintah Kab. Kupang,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS KESEHATAN | UPTD PUSKESMAS | UPTD PUSKESMAS TARUS KECAMATAN KUPANG TENGAH | SUB BAGIAN TATA USAHA UPTD PUSKESMAS TARUS KEC. KUPANG TENGAH,1,1,2000000,4000000,0,0,0,0,0.0
9b3660da-2938-42c5-af79-51cf90c20abc,Pemerintah Kab. Kupang,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS KESEHATAN | UPTD PUSKESMAS | UPTD PUSKESMAS UITAO KECAMATAN SEMAU | SUB BAGIAN TATA USAHA UPTD PUSKESMAS UITAO KEC. SEMAU,1,0,200000,4000000,0,0,0,0,0.0
bd18f6e7-3fe7-48d6-bad3-7b675360f840,Pemerintah Kab. Kupang,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS KESEHATAN | UPTD PUSKESMAS | UPTD PUSKESMAS BAUN KECAMATAN AMARASI BARAT | SUB BAGIAN TATA USAHA UPTD PUSKESMAS BAUN KEC. AMARASI BARAT,1,1,2000000,4000000,0,0,0,0,0.0
daf63610-a075-48da-9f89-dc755be97ac7,Pemerintah Kab. Kupang,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS KESEHATAN | UPTD PUSKESMAS | UPTD PUSKESMAS CAMPLONG KECAMATAN FATULEU | SUB BAGIAN TATA USAHA UPTD PUSKESMAS CAMPLONG KEC. FATULEU,1,1,2000000,4000000,0,0,0,0,0.0
de73f2e0-4132-4768-b694-d060576d66ca,Pemerintah Kab. Kupang,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | RUMAH SAKIT UMUM DAERAH NAIBONAT KELAS C | BIDANG PELAYANAN - RUMAH SAKIT UMUM DAERAH NAIBONAT KELAS C | SEKSI PELAYANAN TINDAK MEDIK DAN KOMPLEMENTER - RUMAH SAKIT UMUM DAERAH NAIBONAT KELAS C,2,1,2000000,4000000,8,0,0,0,4.0
e582f3ae-ca1c-48e1-b8a2-872f7c0f4090,Pemerintah Kab. Kupang,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS KESEHATAN | UPTD PUSKESMAS | UPTD PUSKESMAS OENUNTONO KECAMATAN AMABI OEFETO TIMUR | SUB BAGIAN TATA USAHA UPTD PUSKESMAS OENUNTONO KEC. AMABI OEFETO TIMUR,1,0,2000000,4000000,4,0,0,0,4.0
f4c065b8-9887-4e50-b1e0-1780ea342073,Pemerintah Kab. Kupang,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS KESEHATAN | UPTD PUSKESMAS | UPTD PUSKESMAS BAUMATA KECAMATAN TAEBENU | SUB BAGIAN TATA USAHA UPTD PUSKESMAS BAUMATA KEC. TAEBENU,1,1,2000000,4000000,0,0,0,0,0.0
5c021861-342a-47f2-9e73-2b10c7e02127,Pemerintah Kab. Kutai Timur,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PERPUSTAKAAN DAN KEARSIPAN | BIDANG PEMBINAAN DAN PENGAWASAN KEARSIPAN,2,1,2785700,9834489,62,0,0,0,31.0
c43acc65-ed15-4ee7-8ca4-5906190f68e9,Pemerintah Kab. Kutai Timur,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PERPUSTAKAAN DAN KEARSIPAN | BIDANG PENGELOLAAN KEARSIPAN,2,1,2785700,9834489,79,0,0,0,39.5
e5f9cdd6-652b-421d-9088-453c12b57c6c,Pemerintah Kab. Kutai Timur,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA,5,1,2785700,9834489,269,0,0,0,53.8
e724fabb-7443-461c-989c-f588826f8934,Pemerintah Kab. Lahat,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN LAHAT | DINAS KESEHATAN | BIDANG PELAYANAN KESEHATAN,1,1,2785700,3285700,0,0,0,0,0.0
13597c36-f836-4fdb-a6bf-d4dcddb95cd9,Pemerintah Kab. Lamongan,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LAMONGAN | DINAS KESEHATAN | BIDANG PENCEGAHAN DAN PENGENDALIAN PENYAKIT,1,1,3000000,4500000,15,0,0,0,15.0
20b6f02c-bc0a-4b04-b351-d8a12e254186,Pemerintah Kab. Lamongan,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LAMONGAN | DINAS KESEHATAN | BIDANG PELAYANAN KESEHATAN,1,1,3000000,4500000,18,0,0,0,18.0
21c3d976-8493-4733-8fa3-ede417d35740,Pemerintah Kab. Lamongan,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LAMONGAN | RUMAH SAKIT UMUM DAERAH KARANGKEMBANG | SUB BAGIAN UMUM KEPEGAWAIAN DAN KEUANGAN,1,1,3000000,4500000,7,0,0,0,7.0
82cbf403-8329-4379-bddb-9027b5f41dff,Pemerintah Kab. Lamongan,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LAMONGAN | DINAS KESEHATAN | BIDANG KESEHATAN MASYARAKAT,1,1,3000000,4500000,14,0,0,0,14.0
9b355275-598e-41f8-ba18-df7f3fd8a2ba,Pemerintah Kab. Lamongan,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LAMONGAN | RUMAH SAKIT UMUM DAERAH DR. SOEGIRI | WAKIL DIREKTUR PELAYANAN DAN PENUNJANG | BIDANG PELAYANAN,1,1,3000000,4500000,12,0,0,0,12.0
b6f5608e-b6b3-40fd-a77f-22c6f617dc94,Pemerintah Kab. Lamongan,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LAMONGAN | DINAS KESEHATAN | BIDANG SUMBERDAYA KESEHATAN,1,1,3000000,4500000,7,0,0,0,7.0
cda62113-f66d-4559-8a32-708aac2fec8e,Pemerintah Kab. Lamongan,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LAMONGAN | RUMAH SAKIT UMUM DAERAH NGIMBANG | BIDANG PELAYANAN | SEKSI PELAYANAN MEDIK,1,1,3000000,4500000,10,0,0,0,10.0
010721f3-cd0c-45f9-a3aa-ffd2ce560fdb,Pemerintah Kab. Lebong,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LEBONG | DINAS KESEHATAN | RSUD Lebong | SUB BAGIAN TATA USAHA,2,1,2785700,4575200,20,0,0,0,10.0
0c1ae1da-82c8-4058-8475-9fa8fc232c95,Pemerintah Kab. Lebong,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LEBONG | DINAS KESEHATAN | PUSKESMAS TES | TATA USAHA,1,1,2785700,4575200,0,0,0,0,0.0
1233a755-41cb-4c12-864a-cb2fc60c9c36,Pemerintah Kab. Lebong,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LEBONG | DINAS KESEHATAN | PUSKESMAS TAPUS | TATA USAHA,1,1,2785700,4575200,2,0,0,0,2.0
1aa3ecc9-1c38-4f36-88b5-6dc83bbbb533,Pemerintah Kab. Lebong,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LEBONG | DINAS KESEHATAN | PUSKESMAS TABA ATAS | TATA USAHA,1,1,2785700,4575200,0,0,0,0,0.0
3a5170cc-50f9-4dde-bf92-a752d7de214f,Pemerintah Kab. Lebong,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LEBONG | DINAS KESEHATAN | PUSKESMAS SEMELAKO | TATA USAHA,1,1,2785700,4575200,0,0,0,0,0.0
4551fe21-a1fc-4a69-b0c5-5c1c02b7b35d,Pemerintah Kab. Lebong,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LEBONG | DINAS KESEHATAN | PUSKESMAS LIMAUPIT | TATA USAHA,1,1,2785700,4575200,1,0,0,0,1.0
4d575bd0-c9ff-4649-b608-2bf513cb587e,Pemerintah Kab. Lebong,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LEBONG | DINAS KESEHATAN | PUSKESMAS MUARA AMAN | TATA USAHA,1,1,2785700,4575200,0,0,0,0,0.0
795105e8-a633-4bf3-bbb9-827fa5dbb695,Pemerintah Kab. Lebong,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LEBONG | DINAS KESEHATAN | PUSKESMAS TALANG LEAK | TATA USAHA,1,1,2785700,4575200,0,0,0,0,0.0
896ce015-767d-4036-8892-f798cadc4d4e,Pemerintah Kab. Lebong,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LEBONG | DINAS KESEHATAN | PUSKESMAS KETENONG | TATA USAHA,1,1,2785700,4575200,1,0,0,0,1.0
a9eb8b3a-6c71-4086-95af-4efd85358fce,Pemerintah Kab. Lebong,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LEBONG | DINAS KESEHATAN | PUSKESMAS SUKA DATANG | TATA USAHA,1,1,2785700,4575200,1,0,0,0,1.0
b019a1f3-2b3e-4b3d-8ac2-d50498564407,Pemerintah Kab. Lebong,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LEBONG | DINAS KESEHATAN | PUSKESMAS KOTA DONOK | TATA USAHA,1,1,2785700,4575200,2,0,0,0,2.0
be580f3c-f488-4b1c-a0b3-c80b4b3cfa5c,Pemerintah Kab. Lebong,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LEBONG | DINAS KESEHATAN | PUSKESMAS KOTA BARU | TATA USAHA,1,1,2785700,4575200,0,0,0,0,0.0
c8fdf0f1-0f15-49a6-8e02-266113a65a58,Pemerintah Kab. Lebong,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LEBONG | DINAS KESEHATAN | PUSKESMAS RIMBO PENGADANG | tata usaha,1,1,2785700,4575200,1,0,0,0,1.0
f7160994-799c-4fe7-b83a-d03a390bba25,Pemerintah Kab. Lebong,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN LEBONG | DINAS KESEHATAN | PUSKESMAS SUKARAJA | TATA USAHA,1,1,2785700,4575200,1,0,0,0,1.0
8a0384ba915598f4019158bce5951214,Pemerintah Kab. Lembata,CPNS,PENYANDANG DISABILITAS,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | KEPALA BIDANG KESEHATAN MASYARAKAT,2,1,3000000,3500000,0,0,0,0,0.0
8a0384ba915598f4019158becc2d132d,Pemerintah Kab. Lembata,CPNS,PENYANDANG DISABILITAS,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | KEPALA BIDANG PELAYANAN KESEHATAN,1,1,2785700,3500000,0,0,0,0,0.0
8a0384ba915598f4019158bfed6613f5,Pemerintah Kab. Lembata,CPNS,PENYANDANG DISABILITAS,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | RSUD Lewoleba | BIDANG PELAYANAN | seksi Pelayanan Keperawatan,1,1,2785700,3500000,0,0,0,0,0.0
8a0384ba915598f4019158c0ffdf1484,Pemerintah Kab. Lembata,CPNS,PENYANDANG DISABILITAS,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | UPTD Puskesmas Wairiang,1,1,2785700,3200000,0,0,0,0,0.0
8a0384ba915598f4019158c1dd181525,Pemerintah Kab. Lembata,CPNS,PENYANDANG DISABILITAS,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | PUSKESMAS WAIKNUIT,1,1,2785700,3154400,0,0,0,0,0.0
8a0384ba915598f4019158c440021642,Pemerintah Kab. Lembata,CPNS,PENYANDANG DISABILITAS,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | PUSKESMAS HADAKEWA,2,1,2785700,3500000,0,0,0,0,0.0
13d0caf0-9052-44f5-aa6c-ae61a324645f,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | KEPALA BIDANG PENCEGAHAN DAN PENAGGULANGAN PENYAKIT,2,1,2785700,3500000,0,0,0,0,0.0
14d81c0b-b8ae-44f7-b299-ca5a1fb33d42,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | PUSKESMAS LAMAAU,4,1,2000000,3000000,3,0,0,0,0.75
16601961-8615-4226-81d2-7bb4bbf00695,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | PUSKESMAS WULANDONI,2,1,2000000,3000000,0,0,0,0,0.0
1b2198d4-30ed-4a0f-8907-2157e0169c05,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | KEPALA BIDANG SUMBER DAYA KESEHATAN,2,1,2785700,3000000,0,0,0,0,0.0
1b66b687-58a1-4f40-a5b4-84716c2c75fa,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | KEPALA BIDANG KESEHATAN MASYARAKAT,8,1,3000000,3500000,43,0,0,0,5.375
1e767589-626f-4446-b360-895ea97d73b4,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | KEPALA BIDANG PELAYANAN KESEHATAN,2,1,2785700,3500000,1,0,0,0,0.5
30214b4e-af35-43fa-bca8-1874140abbef,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | SEKRETARIS DINAS KESEHATAN KAB.LEMBATA | KASUBAG UMUM DAN KEPEGAWAIAN DINAS KESEHATAN,2,1,2785700,3000000,1,0,0,0,0.5
5574e4f5-18ec-4335-a632-01b09eb0d99c,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | RSUD Lewoleba | BIDANG PELAYANAN | seksi Pelayanan Keperawatan,4,1,2785700,3500000,3,0,0,0,0.75
61b1896e-6ea9-4d6b-b28e-421442183d70,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | UPTD Puskesmas Wairiang,4,1,2785700,3200000,2,0,0,0,0.5
682d357f-4ce7-4353-bfc4-42221441d2ba,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | PUSKESMAS WAIPUKANG,5,1,2785700,3154400,9,0,0,0,1.8
6e5a5c45-7653-4c2c-92f8-b93805760cd5,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | PUSKESMAS WAIKNUIT,4,1,2785700,3154400,3,0,0,0,0.75
7cbebb72-2265-4e6a-ab8e-eba7c9d3386a,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | PUSKESMAS PADA,1,1,2785700,3500000,0,0,0,0,0.0
916c576b-4904-4853-a821-879cb2ef96dc,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | PUSKESMAS BALAURING,1,1,2785900,3000000,0,0,0,0,0.0
a88fa6c4-8cfb-4b94-a334-c8fec1090cca,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | PUSKESMAS LOANG,9,1,2785900,3000000,32,0,0,0,3.5555555555555554
c17ada39-8052-4ef0-812c-61403fddb952,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | PUSKESMAS AUTAQNAPOQ,2,1,2000000,3000000,1,0,0,0,0.5
c318bad6-9f92-4bdc-a795-f56e24fa9212,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Daerah Kabupaten Lembata | DINAS KESEHATAN KAB. LEMBATA | PUSKESMAS HADAKEWA,4,1,2785700,3500000,3,0,0,0,0.75
ca40a980-82c7-4224-8c6d-80af7618e1b4,Pemerintah Kab. Lembata,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,"Pemerintah Daerah Kabupaten Lembata | Dinas Sosial, Pengendalian Penduduk dan Keluarga Berencana | Bidang Keluarga Berencana, Ketahanan dan Kesejahteraan Keluarga",1,1,3203600,3700000,1,0,0,0,1.0
