formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms,jumlah_submit_t2,jumlah_ms_t2,is_periode_daftar
5b7d37c7-d880-4cc8-be12-6db65448e773,Pemerintah Kab. Rote Ndao,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KABUPATEN ROTE NDAO | DINAS KESEHATAN | RUMAH SAKIT UMUM DAERAH KABUPATEN ROTE NDAO | BIDANG PELAYANAN MEDIK DAN PENUNJANG MEDIK | JABATAN FUNGSIONAL TERTENTU,3,1,2000000,3000000,8,0,0,0
72936b76-43ed-424a-806c-899c1c1ba4c4,Pemerintah Kab. Rote Ndao,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KABUPATEN ROTE NDAO | DINAS KESEHATAN | UPTD PUSKESMAS BUSALANGGA | Laboratorium,1,1,2000000,3000000,3,0,0,0
c65cee53-805b-4f4c-b93d-d3098749bce7,Pemerintah Kab. Rote Ndao,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KABUPATEN ROTE NDAO | DINAS KESEHATAN | UPTD PUSKESMAS FEAPOPI | Laboratorium,1,1,3000000,5000000,3,0,0,0
2eaa67c6-eb15-4022-b3ef-d4d6fb2c7e3e,Pemerintah Kab. Sekadau,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,"Pemerintah Kabupaten Sekadau | Dinas Kesehatan, Pengendalian Penduduk dan Keluarga Berencana Kabupaten Sekadau. | Puskesmas Sekadau",1,1,3000000,5000000,8,0,0,0
bff5fa6a-0fb9-4703-9843-08d88a240c35,Pemerintah Kab. Sekadau,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,"Pemerintah Kabupaten Sekadau | Dinas Kesehatan, Pengendalian Penduduk dan Keluarga Berencana Kabupaten Sekadau. | Rumah Sakit Umum Daerah Sekadau | Bidang Pelayanan Medik dan Penunjang Medik | Seksi Penunjang Medik",2,1,3000000,5500000,27,0,0,0
6e9c876f-3b86-46bb-8c21-5c260da0c4b0,Pemerintah Kab. Seram Bagian Timur,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KABUPATEN SERAM BAGIAN TIMUR | RSUD GORAN RIUN,1,1,2500000,4000000,2,0,0,0
c63fc200-cbe6-4296-8376-0032cffbf465,Pemerintah Kab. Sidenreng Rappang,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,"Pemerintah Kabupaten Sidenreng Rappang | Dinas Kesehatan, Pengendalian Penduduk dan Keluarga Berencana | UPT Laboratorium Kesehatan Daerah | Tata Usaha Laboratorium Kesehatan Daerah",2,0,3043200,3650400,48,0,0,0
08ea518d-e518-4846-93ec-0a09c0542c8e,Pemerintah Kab. Sigi,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KABUPATEN SIGI | SEKRETARIAT DAERAH | DINAS KESEHATAN | PUSKESMAS KANTEWU,1,1,3000000,4000000,5,0,0,0
616d5771-0a7c-488b-af86-c03582e8fcd2,Pemerintah Kab. Sijunjung,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KABUPATEN SIJUNJUNG | RUMAH SAKIT UMUM DAERAH | BIDANG PENUNJANG | SEKSI PENUNJANG MEDIS,2,1,1500000,3000000,13,0,0,0
88df6b23-bf10-4605-b941-02d55e9373e9,Pemerintah Kab. Sijunjung,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KABUPATEN SIJUNJUNG | DINAS KESEHATAN | UPTD PUSKESMAS AIR AMO,1,1,1500000,3000000,4,0,0,0
